# step, loss_train, loss_test, metrics_test
1.400000000000000000e+04 2.442145347595214844e+00 6.533006578683853149e-02 3.111884891986846924e-01 2.229728270322084427e-04 7.123591058189049363e-05 1.508883269707439467e-05 3.005783557891845703e+00 3.057797193527221680e+00 7.313891887664794922e+00 2.442145347595214844e+00 6.533006578683853149e-02 3.111884891986846924e-01 2.229728270322084427e-04 7.123591058189049363e-05 1.508883269707439467e-05 3.005783557891845703e+00 3.057797193527221680e+00 7.313891887664794922e+00
1.500000000000000000e+04 2.503738164901733398e+00 5.341209843754768372e-02 3.120477795600891113e-01 2.694482973311096430e-04 9.230049909092485905e-05 2.927407331299036741e-05 3.035404443740844727e+00 2.980453252792358398e+00 7.250139236450195312e+00 2.503738164901733398e+00 5.341209843754768372e-02 3.120477795600891113e-01 2.694482973311096430e-04 9.230049909092485905e-05 2.927407331299036741e-05 3.035404443740844727e+00 2.980453252792358398e+00 7.250139236450195312e+00
1.600000000000000000e+04 2.811335325241088867e+00 4.034676775336265564e-02 3.345246911048889160e-01 8.107875146379228681e-06 8.357909973710775375e-05 9.310315363109111786e-06 3.155474424362182617e+00 2.713886022567749023e+00 7.008468627929687500e+00 2.811335325241088867e+00 4.034676775336265564e-02 3.345246911048889160e-01 8.107875146379228681e-06 8.357909973710775375e-05 9.310315363109111786e-06 3.155474424362182617e+00 2.713886022567749023e+00 7.008468627929687500e+00
1.700000000000000000e+04 3.287656068801879883e+00 9.747097641229629517e-02 4.111211299896240234e-01 8.030025637708604336e-04 4.936574987368658185e-05 1.018282455333974212e-05 3.276527166366577148e+00 2.431705713272094727e+00 6.774282932281494141e+00 3.287656068801879883e+00 9.747097641229629517e-02 4.111211299896240234e-01 8.030025637708604336e-04 4.936574987368658185e-05 1.018282455333974212e-05 3.276527166366577148e+00 2.431705713272094727e+00 6.774282932281494141e+00
1.800000000000000000e+04 2.407517433166503906e+00 6.169643253087997437e-02 3.068308532238006592e-01 1.568806619616225362e-04 7.903692312538623810e-05 2.435330679873004556e-05 3.027858734130859375e+00 3.077828407287597656e+00 7.293052673339843750e+00 2.407517433166503906e+00 6.169643253087997437e-02 3.068308532238006592e-01 1.568806619616225362e-04 7.903692312538623810e-05 2.435330679873004556e-05 3.027858734130859375e+00 3.077828407287597656e+00 7.293052673339843750e+00
1.900000000000000000e+04 3.518882513046264648e+00 1.448958963155746460e-01 4.650988876819610596e-01 1.420190383214503527e-04 9.906027116812765598e-05 1.606784826435614377e-05 3.321428775787353516e+00 2.322442770004272461e+00 6.682681560516357422e+00 3.518882513046264648e+00 1.448958963155746460e-01 4.650988876819610596e-01 1.420190383214503527e-04 9.906027116812765598e-05 1.606784826435614377e-05 3.321428775787353516e+00 2.322442770004272461e+00 6.682681560516357422e+00
2.000000000000000000e+04 2.651271820068359375e+00 3.379514068365097046e-02 2.894901633262634277e-01 4.449100742931477726e-06 5.079482889414066449e-06 2.358599658691673540e-06 3.106909036636352539e+00 2.834077119827270508e+00 7.115060329437255859e+00 2.651271820068359375e+00 3.379514068365097046e-02 2.894901633262634277e-01 4.449100742931477726e-06 5.079482889414066449e-06 2.358599658691673540e-06 3.106909036636352539e+00 2.834077119827270508e+00 7.115060329437255859e+00
2.100000000000000000e+04 2.787039756774902344e+00 3.508756682276725769e-02 2.852272689342498779e-01 4.864972424911684357e-07 4.903629451291635633e-05 4.023525252705439925e-05 3.143736839294433594e+00 2.735604524612426758e+00 7.044809341430664062e+00 2.787039756774902344e+00 3.508756682276725769e-02 2.852272689342498779e-01 4.864972424911684357e-07 4.903629451291635633e-05 4.023525252705439925e-05 3.143736839294433594e+00 2.735604524612426758e+00 7.044809341430664062e+00
2.200000000000000000e+04 2.408825397491455078e+00 5.702945590019226074e-02 2.927943170070648193e-01 3.859629941871389747e-05 1.051607796398457140e-05 5.857305040990468115e-06 3.044040679931640625e+00 3.065984725952148438e+00 7.277780055999755859e+00 2.408825397491455078e+00 5.702945590019226074e-02 2.927943170070648193e-01 3.859629941871389747e-05 1.051607796398457140e-05 5.857305040990468115e-06 3.044040679931640625e+00 3.065984725952148438e+00 7.277780055999755859e+00
2.300000000000000000e+04 2.878130674362182617e+00 4.134727269411087036e-02 3.055719137191772461e-01 6.077280704630538821e-05 3.278957478869415354e-07 1.212238430525758304e-06 3.163790464401245117e+00 2.665193080902099609e+00 6.989321708679199219e+00 2.878130674362182617e+00 4.134727269411087036e-02 3.055719137191772461e-01 6.077280704630538821e-05 3.278957478869415354e-07 1.212238430525758304e-06 3.163790464401245117e+00 2.665193080902099609e+00 6.989321708679199219e+00
2.400000000000000000e+04 2.660409927368164062e+00 3.276582062244415283e-02 2.844260036945343018e-01 2.495646413080976345e-06 1.297694552704342641e-06 3.900470346707152203e-07 3.120439291000366211e+00 2.825893640518188477e+00 7.094947814941406250e+00 2.660409927368164062e+00 3.276582062244415283e-02 2.844260036945343018e-01 2.495646413080976345e-06 1.297694552704342641e-06 3.900470346707152203e-07 3.120439291000366211e+00 2.825893640518188477e+00 7.094947814941406250e+00
2.500000000000000000e+04 2.694291591644287109e+00 3.380193188786506653e-02 2.843422293663024902e-01 3.817236938630230725e-05 1.962750502570997924e-05 1.379052605443575885e-06 3.124143600463867188e+00 2.796679973602294922e+00 7.086302280426025391e+00 2.694291591644287109e+00 3.380193188786506653e-02 2.843422293663024902e-01 3.817236938630230725e-05 1.962750502570997924e-05 1.379052605443575885e-06 3.124143600463867188e+00 2.796679973602294922e+00 7.086302280426025391e+00
2.600000000000000000e+04 2.722736120223999023e+00 3.446545451879501343e-02 2.983690500259399414e-01 1.049568745656870306e-04 7.200321761047234759e-06 4.768176222569309175e-05 3.128365039825439453e+00 2.780452489852905273e+00 7.054445743560791016e+00 2.722736120223999023e+00 3.446545451879501343e-02 2.983690500259399414e-01 1.049568745656870306e-04 7.200321761047234759e-06 4.768176222569309175e-05 3.128365039825439453e+00 2.780452489852905273e+00 7.054445743560791016e+00
2.700000000000000000e+04 2.287116289138793945e+00 6.838327646255493164e-01 8.821364641189575195e-01 1.489350222982466221e-03 8.171401917934417725e-03 7.167627336457371712e-05 2.789917707443237305e+00 4.229908466339111328e+00 8.010583877563476562e+00 2.287116289138793945e+00 6.838327646255493164e-01 8.821364641189575195e-01 1.489350222982466221e-03 8.171401917934417725e-03 7.167627336457371712e-05 2.789917707443237305e+00 4.229908466339111328e+00 8.010583877563476562e+00
2.800000000000000000e+04 2.711539030075073242e+00 3.345066681504249573e-02 2.871579825878143311e-01 1.908833979769042344e-07 7.258848881974699907e-07 1.123301558436651248e-07 3.134868383407592773e+00 2.782906770706176758e+00 7.063837051391601562e+00 2.711539030075073242e+00 3.345066681504249573e-02 2.871579825878143311e-01 1.908833979769042344e-07 7.258848881974699907e-07 1.123301558436651248e-07 3.134868383407592773e+00 2.782906770706176758e+00 7.063837051391601562e+00
2.900000000000000000e+04 2.716053247451782227e+00 3.319910168647766113e-02 2.864818871021270752e-01 9.132214984219899634e-10 9.606537787476554513e-10 2.146465760688442970e-08 3.138310194015502930e+00 2.778982400894165039e+00 7.059290885925292969e+00 2.716053247451782227e+00 3.319910168647766113e-02 2.864818871021270752e-01 9.132214984219899634e-10 9.606537787476554513e-10 2.146465760688442970e-08 3.138310194015502930e+00 2.778982400894165039e+00 7.059290885925292969e+00
3.000000000000000000e+04 3.239483118057250977e+00 9.282351285219192505e-02 4.236498773097991943e-01 1.068485362338833511e-04 2.950242778751999140e-04 5.506087472895160317e-05 3.316501140594482422e+00 2.443820238113403320e+00 6.755864143371582031e+00 3.239483118057250977e+00 9.282351285219192505e-02 4.236498773097991943e-01 1.068485362338833511e-04 2.950242778751999140e-04 5.506087472895160317e-05 3.316501140594482422e+00 2.443820238113403320e+00 6.755864143371582031e+00
3.100000000000000000e+04 2.721801519393920898e+00 3.310241550207138062e-02 2.874231040477752686e-01 1.118113601705772453e-07 7.642258026407944271e-08 9.683990498388084234e-09 3.134349584579467773e+00 2.777473211288452148e+00 7.057919025421142578e+00 2.721801519393920898e+00 3.310241550207138062e-02 2.874231040477752686e-01 1.118113601705772453e-07 7.642258026407944271e-08 9.683990498388084234e-09 3.134349584579467773e+00 2.777473211288452148e+00 7.057919025421142578e+00
3.200000000000000000e+04 2.711658477783203125e+00 3.319232538342475891e-02 2.881209254264831543e-01 1.102225866134176613e-09 1.002717908704653382e-10 1.824231787850294495e-08 3.130387067794799805e+00 2.782047271728515625e+00 7.067754745483398438e+00 2.711658477783203125e+00 3.319232538342475891e-02 2.881209254264831543e-01 1.102225866134176613e-09 1.002717908704653382e-10 1.824231787850294495e-08 3.130387067794799805e+00 2.782047271728515625e+00 7.067754745483398438e+00
3.300000000000000000e+04 2.693586111068725586e+00 3.316050767898559570e-02 2.859871387481689453e-01 4.602699482347816229e-05 7.337468559853732586e-05 2.493800275260582566e-05 3.116414070129394531e+00 2.793027877807617188e+00 7.098538875579833984e+00 2.693586111068725586e+00 3.316050767898559570e-02 2.859871387481689453e-01 4.602699482347816229e-05 7.337468559853732586e-05 2.493800275260582566e-05 3.116414070129394531e+00 2.793027877807617188e+00 7.098538875579833984e+00
3.400000000000000000e+04 2.577246665954589844e+00 3.418155014514923096e-02 2.770291566848754883e-01 9.422685252502560616e-06 1.069075733539648354e-05 4.659323735722864512e-07 3.107970476150512695e+00 2.892126321792602539e+00 7.140156269073486328e+00 2.577246665954589844e+00 3.418155014514923096e-02 2.770291566848754883e-01 9.422685252502560616e-06 1.069075733539648354e-05 4.659323735722864512e-07 3.107970476150512695e+00 2.892126321792602539e+00 7.140156269073486328e+00
3.500000000000000000e+04 2.720234870910644531e+00 3.298535197973251343e-02 2.848519682884216309e-01 1.031571628118399531e-08 2.090941109145205701e-08 9.702843328796006972e-08 3.139792919158935547e+00 2.777828693389892578e+00 7.052625179290771484e+00 2.720234870910644531e+00 3.298535197973251343e-02 2.848519682884216309e-01 1.031571628118399531e-08 2.090941109145205701e-08 9.702843328796006972e-08 3.139792919158935547e+00 2.777828693389892578e+00 7.052625179290771484e+00
3.600000000000000000e+04 2.719036340713500977e+00 3.434147685766220093e-02 2.890938818454742432e-01 1.841726771090179682e-09 1.290642615003889659e-08 4.248251173066819320e-08 3.131073713302612305e+00 2.774590492248535156e+00 7.065521240234375000e+00 2.719036340713500977e+00 3.434147685766220093e-02 2.890938818454742432e-01 1.841726771090179682e-09 1.290642615003889659e-08 4.248251173066819320e-08 3.131073713302612305e+00 2.774590492248535156e+00 7.065521240234375000e+00
3.700000000000000000e+04 2.718429803848266602e+00 3.240023925900459290e-02 2.851167023181915283e-01 2.418065747633590945e-09 5.287859039526665583e-11 2.297486290103734063e-08 3.141802549362182617e+00 2.779073238372802734e+00 7.049823284149169922e+00 2.718429803848266602e+00 3.240023925900459290e-02 2.851167023181915283e-01 2.418065747633590945e-09 5.287859039526665583e-11 2.297486290103734063e-08 3.141802549362182617e+00 2.779073238372802734e+00 7.049823284149169922e+00
3.800000000000000000e+04 2.718090772628784180e+00 3.211145475506782532e-02 2.856604158878326416e-01 2.134257570673980808e-08 1.548892214486841112e-08 1.237039271018147701e-08 3.143880844116210938e+00 2.777556180953979492e+00 7.048697471618652344e+00 2.718090772628784180e+00 3.211145475506782532e-02 2.856604158878326416e-01 2.134257570673980808e-08 1.548892214486841112e-08 1.237039271018147701e-08 3.143880844116210938e+00 2.777556180953979492e+00 7.048697471618652344e+00
3.900000000000000000e+04 2.728683948516845703e+00 3.360122814774513245e-02 2.848366200923919678e-01 3.449491714491159655e-08 3.776396084731459268e-09 1.486278620177472476e-07 3.137967109680175781e+00 2.773564100265502930e+00 7.050198078155517578e+00 2.728683948516845703e+00 3.360122814774513245e-02 2.848366200923919678e-01 3.449491714491159655e-08 3.776396084731459268e-09 1.486278620177472476e-07 3.137967109680175781e+00 2.773564100265502930e+00 7.050198078155517578e+00
4.000000000000000000e+04 2.744983673095703125e+00 9.893049299716949463e-02 3.994788229465484619e-01 2.052165200439048931e-06 8.631480454823758919e-07 8.940990028349915519e-07 2.969981431961059570e+00 2.851077318191528320e+00 7.371645450592041016e+00 2.744983673095703125e+00 9.893049299716949463e-02 3.994788229465484619e-01 2.052165200439048931e-06 8.631480454823758919e-07 8.940990028349915519e-07 2.969981431961059570e+00 2.851077318191528320e+00 7.371645450592041016e+00
4.100000000000000000e+04 2.686992883682250977e+00 5.918774753808975220e-02 3.830709755420684814e-01 1.097988842957420275e-06 7.378166628768667579e-07 6.005933528285822831e-07 3.027396202087402344e+00 2.806746244430541992e+00 7.292122364044189453e+00 2.686992883682250977e+00 5.918774753808975220e-02 3.830709755420684814e-01 1.097988842957420275e-06 7.378166628768667579e-07 6.005933528285822831e-07 3.027396202087402344e+00 2.806746244430541992e+00 7.292122364044189453e+00
4.200000000000000000e+04 2.291038751602172852e+00 9.886822104454040527e-02 3.598334193229675293e-01 2.837424290191847831e-05 2.252640115329995751e-05 2.727512082856264897e-07 2.931795835494995117e+00 3.222972869873046875e+00 7.483723163604736328e+00 2.291038751602172852e+00 9.886822104454040527e-02 3.598334193229675293e-01 2.837424290191847831e-05 2.252640115329995751e-05 2.727512082856264897e-07 2.931795835494995117e+00 3.222972869873046875e+00 7.483723163604736328e+00
4.300000000000000000e+04 2.706419229507446289e+00 4.578822106122970581e-02 3.411617875099182129e-01 8.318318577948957682e-06 1.454102175557636656e-06 2.167127786378841847e-05 3.086238861083984375e+00 2.771965980529785156e+00 7.179570674896240234e+00 2.706419229507446289e+00 4.578822106122970581e-02 3.411617875099182129e-01 8.318318577948957682e-06 1.454102175557636656e-06 2.167127786378841847e-05 3.086238861083984375e+00 2.771965980529785156e+00 7.179570674896240234e+00
4.400000000000000000e+04 2.513481616973876953e+00 4.477063938975334167e-02 3.237096965312957764e-01 1.817963857320137322e-05 1.069231672090609209e-07 5.287917247187579051e-06 3.023234844207763672e+00 2.958200454711914062e+00 7.272939682006835938e+00 2.513481616973876953e+00 4.477063938975334167e-02 3.237096965312957764e-01 1.817963857320137322e-05 1.069231672090609209e-07 5.287917247187579051e-06 3.023234844207763672e+00 2.958200454711914062e+00 7.272939682006835938e+00
4.500000000000000000e+04 3.222507476806640625e+00 9.843491762876510620e-02 3.593880832195281982e-01 6.065576963010244071e-05 8.442694525001570582e-05 9.615777344151865691e-06 3.225478172302246094e+00 2.458735466003417969e+00 6.880084514617919922e+00 3.222507476806640625e+00 9.843491762876510620e-02 3.593880832195281982e-01 6.065576963010244071e-05 8.442694525001570582e-05 9.615777344151865691e-06 3.225478172302246094e+00 2.458735466003417969e+00 6.880084514617919922e+00
4.600000000000000000e+04 2.300537347793579102e+00 8.618561923503875732e-02 3.408562242984771729e-01 1.061178409145213664e-04 3.798992838710546494e-05 2.723778038671298418e-07 2.952428817749023438e+00 3.183839321136474609e+00 7.410055637359619141e+00 2.300537347793579102e+00 8.618561923503875732e-02 3.408562242984771729e-01 1.061178409145213664e-04 3.798992838710546494e-05 2.723778038671298418e-07 2.952428817749023438e+00 3.183839321136474609e+00 7.410055637359619141e+00
4.700000000000000000e+04 2.846401453018188477e+00 3.983488306403160095e-02 3.015512824058532715e-01 1.698008986750210170e-06 3.235069016227498651e-06 3.509361704345792532e-05 3.139586925506591797e+00 2.699074029922485352e+00 7.032868385314941406e+00 2.846401453018188477e+00 3.983488306403160095e-02 3.015512824058532715e-01 1.698008986750210170e-06 3.235069016227498651e-06 3.509361704345792532e-05 3.139586925506591797e+00 2.699074029922485352e+00 7.032868385314941406e+00
4.800000000000000000e+04 2.659038543701171875e+00 3.283538669347763062e-02 2.964462935924530029e-01 8.598442946095019579e-06 2.041692277998663485e-05 3.267158899689093232e-05 3.106597423553466797e+00 2.823144674301147461e+00 7.119621753692626953e+00 2.659038543701171875e+00 3.283538669347763062e-02 2.964462935924530029e-01 8.598442946095019579e-06 2.041692277998663485e-05 3.267158899689093232e-05 3.106597423553466797e+00 2.823144674301147461e+00 7.119621753692626953e+00
4.900000000000000000e+04 2.606279373168945312e+00 3.190392255783081055e-02 2.762657403945922852e-01 6.624937668675556779e-05 8.386160334339365363e-05 1.365663138130912557e-09 3.085467815399169922e+00 2.890033483505249023e+00 7.152148246765136719e+00 2.606279373168945312e+00 3.190392255783081055e-02 2.762657403945922852e-01 6.624937668675556779e-05 8.386160334339365363e-05 1.365663138130912557e-09 3.085467815399169922e+00 2.890033483505249023e+00 7.152148246765136719e+00
5.000000000000000000e+04 3.053752422332763672e+00 6.063598766922950745e-02 3.193319439888000488e-01 4.878925210505258292e-06 3.065812052227556705e-06 7.016933977865846828e-06 3.220139265060424805e+00 2.550570249557495117e+00 6.896300315856933594e+00 3.053752422332763672e+00 6.063598766922950745e-02 3.193319439888000488e-01 4.878925210505258292e-06 3.065812052227556705e-06 7.016933977865846828e-06 3.220139265060424805e+00 2.550570249557495117e+00 6.896300315856933594e+00
5.000000000000000000e+04 3.053752422332763672e+00 6.063598766922950745e-02 3.193319439888000488e-01 4.878925210505258292e-06 3.065812052227556705e-06 7.016933977865846828e-06 3.220139265060424805e+00 2.550570249557495117e+00 6.896300315856933594e+00 3.053752422332763672e+00 6.063598766922950745e-02 3.193319439888000488e-01 4.878925210505258292e-06 3.065812052227556705e-06 7.016933977865846828e-06 3.220139265060424805e+00 2.550570249557495117e+00 6.896300315856933594e+00
5.012900000000000000e+04 2.712636947631835938e+00 3.054065443575382233e-02 2.927106618881225586e-01 4.502567207964602858e-08 1.202273142553167418e-05 9.051698725670576096e-06 3.127045154571533203e+00 2.791336297988891602e+00 7.065432071685791016e+00 2.712636947631835938e+00 3.054065443575382233e-02 2.927106618881225586e-01 4.502567207964602858e-08 1.202273142553167418e-05 9.051698725670576096e-06 3.127045154571533203e+00 2.791336297988891602e+00 7.065432071685791016e+00
